ClipID,Boredom,Engagement,Confusion,Frustration 
1100161044.avi,0,2,2,0
1100161045.avi,2,2,3,1
1100161046.avi,1,2,0,0
1100161048.avi,2,2,0,0
1100161050.avi,2,3,0,0
1100161053.avi,0,1,0,0
1100162005.avi,2,1,2,1
1100162007.avi,1,2,0,0
1100162011.avi,1,2,0,0
1100162016.avi,3,1,0,0
1100171001.avi,1,2,1,0
1100171002.avi,0,2,0,0
1100171004.avi,1,0,0,0
1100171005.avi,0,2,0,0
1100171007.avi,0,2,0,0
1100171008.avi,3,0,0,0
1100171009.avi,2,2,1,0
1100171010.avi,1,2,1,0
1100171011.avi,1,3,0,0
1100171012.avi,0,2,0,0
1100171013.avi,1,2,0,0
1100171015.avi,0,2,0,0
1100171016.avi,2,2,1,0
1100171017.avi,1,2,0,0
1100171019.avi,2,2,1,1
1100171021.avi,2,3,2,0
1100171022.avi,0,2,1,1
1100171023.avi,1,2,0,0
1100171031.avi,2,2,2,3
1100171035.avi,2,2,2,1
1100171036.avi,2,2,0,0
1100171038.avi,0,3,1,0
1100171039.avi,1,3,0,0
1100171040.avi,1,3,1,1
1100171041.avi,2,2,2,0
1100171043.avi,0,2,2,0
1100171045.avi,1,2,0,0
1100171049.avi,0,2,1,0
1100171055.avi,1,2,0,0
1100171056.avi,1,3,1,0
1100171057.avi,0,2,0,0
1100171059.avi,1,1,0,0
1100171061.avi,1,3,1,0
1100171063.avi,0,3,0,0
1100171064.avi,0,3,0,0
1100171065.avi,0,2,0,0
1100171067.avi,2,2,0,0
1100171069.avi,0,3,1,1
1100171070.avi,0,2,0,0
1100171071.avi,2,3,1,0
1100171072.avi,0,2,0,0
1100171073.avi,0,3,0,0
1100171074.avi,0,2,0,0
1100171075.avi,2,2,0,0
1100171076.avi,1,2,1,1
1100171077.avi,0,3,0,0
1100171078.avi,0,3,2,1
1100171080.avi,1,2,0,0
1100171083.avi,1,2,0,0
1100172003.avi,0,2,0,0
1100172004.avi,0,2,1,1
1100172007.avi,2,2,1,0
1100172012.avi,2,1,0,0
1100172013.avi,0,2,0,0
1100172014.avi,2,2,0,0
1100172015.avi,0,2,1,1
1100172016.avi,0,2,1,1
1100172017.avi,1,1,0,0
1100172018.avi,0,3,2,1
1100172020.avi,0,2,0,0
1100172021.avi,1,2,0,0
1100172022.avi,1,2,0,0
1100172026.avi,2,2,0,0
1100172028.avi,0,2,0,0
1100172030.avi,0,3,0,0
1100172032.avi,1,2,0,0
1100172033.avi,2,1,0,0
1100172034.avi,2,1,1,1
1100172035.avi,0,3,0,0
1100172037.avi,0,2,0,0
1100172039.avi,0,2,0,0
1100172042.avi,2,2,0,0
1100172043.avi,2,1,0,0
1100172047.avi,2,3,1,0
1100172050.avi,0,2,0,0
1100172058.avi,2,1,0,2
1100172063.avi,1,3,1,1
1100172066.avi,1,2,1,0
1100411010.avi,2,2,0,0
1100411011.avi,1,3,0,0
1100411012.avi,1,2,0,0
1100411013.avi,0,3,0,0
1100411015.avi,0,3,0,0
1100411016.avi,0,3,0,0
1100411018.avi,0,2,0,0
1100411020.avi,0,2,0,0
1100411023.avi,0,3,0,0
1100411036.avi,1,2,0,1
1100411041.avi,2,3,0,3
1100411045.avi,0,3,0,0
1100411047.avi,2,2,1,0
1100411048.avi,2,2,0,0
1100411049.avi,1,2,0,0
1100411050.avi,1,3,1,1
1100411051.avi,0,3,0,2
1100411053.avi,2,3,0,2
1100411054.avi,1,2,0,0
1100411055.avi,1,2,0,1
1100411057.avi,1,2,2,0
1100412001.avi,0,3,1,0
1100412003.avi,3,2,2,0
1100412010.avi,3,2,0,0
1100412018.avi,3,0,0,0
1100412033.avi,3,1,0,0
1100412038.avi,2,2,0,0
1100412039.avi,3,1,1,2
1100412040.avi,2,2,0,1
1110031003.avi,2,2,3,1
1110031007.avi,0,3,2,2
1110031010.avi,2,1,1,2
1110031011.avi,2,2,0,2
1110031012.avi,1,3,2,1
1110031014.avi,2,2,1,1
1110031019.avi,0,2,1,0
1110031020.avi,3,2,0,1
1110031021.avi,3,2,2,0
1110031025.avi,3,0,2,2
1110031027.avi,2,1,2,0
1110031031.avi,2,3,0,3
1110031033.avi,2,1,2,3
1110031037.avi,1,3,0,2
1110031038.avi,3,0,1,2
1110031039.avi,2,2,1,0
1110031040.avi,0,3,0,0
1110031042.avi,2,2,0,2
1110031048.avi,0,2,1,0
1110031049.avi,2,2,0,2
1110031050.avi,1,3,1,0
1110031056.avi,1,1,2,2
1110031061.avi,1,2,0,1
1110031062.avi,1,2,0,2
1110031063.avi,2,0,3,2
1110031064.avi,0,2,0,0
1110031065.avi,0,3,0,0
1110032002.avi,2,3,1,2
1110032004.avi,1,2,3,1
1110032006.avi,1,3,2,3
1110032008.avi,0,2,1,2
1110032010.avi,0,2,0,1
1110032014.avi,1,1,2,2
1110032015.avi,0,3,1,0
1110032018.avi,2,3,2,1
1110032019.avi,1,2,1,0
1110032020.avi,1,2,0,0
1110032021.avi,0,2,1,2
1110032022.avi,0,2,0,1
1110032023.avi,1,2,1,0
1110032024.avi,0,3,1,0
1110032025.avi,2,2,2,0
1110032027.avi,1,1,2,2
1110032029.avi,0,3,0,1
1110032031.avi,3,2,1,3
1110032032.avi,0,3,0,0
1110032033.avi,0,3,0,0
1110032034.avi,2,2,1,3
1110032036.avi,2,3,2,0
1110032037.avi,1,2,2,3
1110032042.avi,2,2,2,3
1110032043.avi,0,1,2,3
1110032045.avi,2,2,3,3
1110032047.avi,3,2,3,3
1110032048.avi,2,2,1,0
1110032049.avi,2,2,2,2
1110032050.avi,0,3,1,2
1110032051.avi,2,2,2,2
1110032052.avi,3,3,2,2
1110032053.avi,2,2,2,2
1110032055.avi,0,2,3,1
1110032056.avi,1,2,3,1
1110032058.avi,0,3,0,0
1110032059.avi,0,2,2,0
1110032060.avi,1,3,0,1
1110032061.avi,2,2,1,2
1110032062.avi,2,2,2,0
1110032063.avi,0,2,2,3
1813740111.avi,0,3,0,0
1813740112.avi,1,2,1,0
1813740115.avi,1,3,1,0
1813740116.avi,1,3,1,0
1813740118.avi,0,2,0,0
1813740119.avi,1,2,0,0
1813740122.avi,1,2,1,1
1813740123.avi,1,3,0,0
1813740124.avi,0,2,0,0
1813740126.avi,0,3,0,0
1813740127.avi,1,3,1,0
1813740128.avi,1,3,1,1
1813740131.avi,1,2,0,0
1813740133.avi,1,3,1,0
1813740135.avi,1,2,1,0
1813740137.avi,2,2,0,0
1813740138.avi,2,0,1,0
1813740143.avi,1,2,1,3
1813740144.avi,1,2,2,0
1813740149.avi,1,3,0,0
181374015.avi,1,2,0,0
1813740150.avi,1,2,1,0
1813740153.avi,1,2,1,0
1813740155.avi,1,2,1,0
1813740157.avi,1,2,1,1
1813740159.avi,1,2,0,1
181374016.avi,1,3,0,0
1813740162.avi,1,3,0,0
1813740164.avi,1,3,0,0
1813740165.avi,1,3,1,1
1813740167.avi,1,3,1,0
1813740168.avi,1,3,0,0
1813740169.avi,1,2,1,0
181374017.avi,1,2,1,0
1813740171.avi,1,2,1,0
1813740172.avi,1,3,1,0
1813740173.avi,1,2,0,1
1813740174.avi,0,3,0,0
1813740176.avi,1,2,1,1
1813740178.avi,1,2,1,0
1813740179.avi,0,2,1,1
1813740180.avi,1,2,1,1
1813740181.avi,1,3,0,0
1813740182.avi,0,3,0,0
1813740183.avi,1,2,0,0
1813740184.avi,3,1,0,1
1813740185.avi,1,1,1,1
181374019.avi,0,3,0,0
1813740210.avi,0,3,0,0
1813740211.avi,1,3,1,1
1813740212.avi,1,2,1,0
1813740213.avi,1,2,1,0
1813740214.avi,1,3,1,0
1813740218.avi,0,3,1,0
1813740219.avi,1,3,1,0
1813740220.avi,0,3,0,0
1813740221.avi,1,3,1,0
1813740224.avi,1,2,1,0
1813740225.avi,0,2,0,0
1813740226.avi,0,3,1,0
1813740227.avi,1,2,0,0
1813740229.avi,1,2,2,0
181374023.avi,1,2,1,0
1813740231.avi,1,3,1,0
1813740232.avi,1,2,1,1
1813740233.avi,1,2,1,0
1813740234.avi,0,3,0,0
1813740235.avi,1,2,1,1
1813740236.avi,1,3,0,0
1813740237.avi,0,3,0,0
1813740238.avi,0,3,0,0
181374024.avi,1,3,1,0
1813740240.avi,1,3,0,0
1813740241.avi,0,3,0,0
1813740242.avi,0,3,0,0
1813740243.avi,0,3,0,0
1813740245.avi,0,3,0,0
1813740249.avi,0,3,0,0
181374025.avi,0,3,0,0
1813740250.avi,1,2,1,0
1813740251.avi,0,3,0,0
1813740252.avi,0,3,0,0
1813740253.avi,2,2,1,0
1813740255.avi,0,3,0,0
1813740256.avi,0,3,0,0
1813740257.avi,1,3,1,1
1813740258.avi,0,3,0,0
1813740259.avi,0,3,0,0
181374026.avi,1,2,1,1
1813740260.avi,1,2,0,0
1813740261.avi,0,3,0,0
1813740262.avi,0,3,0,0
1813740263.avi,1,3,1,0
1813740264.avi,1,3,0,0
1813740265.avi,2,3,1,1
1813740266.avi,1,3,0,0
1813740267.avi,0,2,0,0
1813740268.avi,1,3,1,0
1813740269.avi,1,2,0,0
181374027.avi,1,2,1,0
1813740270.avi,1,3,1,1
1813740271.avi,0,2,1,0
1813740272.avi,1,3,0,0
1813740273.avi,0,3,0,0
1813740274.avi,0,3,0,0
1813740275.avi,0,2,0,0
1813740276.avi,0,3,0,0
1813740277.avi,1,3,0,0
1813740278.avi,1,2,1,1
1813740279.avi,0,3,0,0
181374028.avi,0,3,0,0
181374029.avi,0,3,0,0
2000481035.avi,1,2,0,0
2000481036.avi,0,3,0,0
2000481037.avi,0,3,1,0
2000481038.avi,0,3,0,0
2000481039.avi,1,2,0,2
2000481040.avi,1,2,1,2
2000481041.avi,0,2,0,0
2000481043.avi,0,2,0,0
2000481048.avi,3,2,0,0
2000482008.avi,1,2,0,0
2000482009.avi,2,3,0,0
2000482012.avi,0,2,0,0
2000482018.avi,1,2,1,1
2000482021.avi,2,2,0,0
2000482034.avi,0,2,0,0
2000482037.avi,1,2,0,0
2000482038.avi,2,2,0,0
2000482039.avi,0,3,0,0
2000482041.avi,0,3,0,0
2000482042.avi,0,2,0,1
2000482043.avi,0,3,0,0
2000482044.avi,0,2,0,0
2000482049.avi,1,2,0,0
2000482050.avi,2,2,0,0
2000482052.avi,1,2,0,2
2000482059.avi,1,3,2,1
2000482065.avi,0,2,0,0
2000482066.avi,0,3,0,0
2000482067.avi,0,3,0,0
2000482068.avi,0,3,1,0
2000482070.avi,1,2,0,0
2000491062.avi,0,2,0,0
2000491064.avi,0,2,0,0
2000491065.avi,0,2,1,1
2000491066.avi,0,3,0,0
2000491067.avi,1,2,0,1
2000491068.avi,0,2,0,0
2000491070.avi,1,2,0,0
2000491072.avi,0,3,0,0
2000491074.avi,0,2,0,0
2000491075.avi,0,2,0,0
2000491076.avi,1,2,0,0
2000491077.avi,1,1,0,0
2000491078.avi,1,2,1,1
2000491079.avi,0,3,0,0
2000501001.avi,2,3,0,1
2000501002.avi,2,2,1,0
2000501003.avi,1,2,0,1
2000501004.avi,0,3,0,0
2000501006.avi,2,1,0,0
2000501009.avi,0,3,0,0
2000501010.avi,0,3,2,1
2000501011.avi,1,3,0,0
2000501012.avi,0,2,2,1
2000501014.avi,2,2,2,0
2000501015.avi,2,3,0,1
2000501016.avi,2,3,0,1
2000501018.avi,0,2,0,0
2000501019.avi,2,3,0,0
2000501020.avi,0,3,0,0
2000501021.avi,0,3,0,0
2000501023.avi,1,3,1,0
2000501027.avi,3,2,2,0
2000501028.avi,3,2,1,0
2000501030.avi,3,1,1,0
2000501031.avi,2,2,0,0
2000501032.avi,0,3,0,0
2000501033.avi,0,3,0,0
2000501035.avi,2,2,2,0
2000501036.avi,0,3,0,0
2000501037.avi,0,3,0,0
2000501038.avi,0,3,0,0
2000501039.avi,0,3,0,0
2000501040.avi,0,3,1,0
2000501041.avi,0,3,0,0
2000501042.avi,1,2,2,2
2000501043.avi,1,2,1,0
2000501044.avi,1,3,1,0
2000501045.avi,0,2,0,0
2000501046.avi,1,2,2,0
2000501049.avi,0,3,0,0
2000501050.avi,2,2,0,0
2000501051.avi,2,2,0,0
2000501052.avi,2,3,1,0
2000501053.avi,2,2,0,0
2000501054.avi,1,3,0,0
2000501056.avi,1,2,0,0
2000501057.avi,2,2,0,0
2000501060.avi,1,3,1,0
2000501061.avi,2,2,0,0
2000501062.avi,1,2,1,1
2000501063.avi,2,3,1,1
2000501065.avi,1,3,0,0
2000501066.avi,0,3,0,0
2000501067.avi,1,2,1,0
2000501071.avi,0,3,0,0
2000501074.avi,0,2,0,1
2000501075.avi,0,3,0,0
2000501076.avi,0,3,0,0
2000501078.avi,0,3,0,0
2000502002.avi,1,2,0,0
2000502005.avi,2,2,0,0
2000502006.avi,3,2,0,0
2000502007.avi,0,2,0,0
2000502009.avi,2,2,1,2
2000502010.avi,2,3,0,1
2000502012.avi,1,2,0,0
2000502013.avi,0,3,0,0
2000502014.avi,1,3,0,0
2000502015.avi,0,2,0,0
2000502019.avi,3,2,0,0
2000502020.avi,1,2,1,0
2000502023.avi,3,2,0,0
2000502025.avi,1,3,0,0
2000502033.avi,2,2,2,2
2000502036.avi,2,2,0,0
2000502037.avi,1,2,0,1
2000502039.avi,1,2,1,0
2000502040.avi,1,3,0,0
2000502041.avi,0,2,0,0
2000502043.avi,2,2,0,0
2000502044.avi,1,3,0,0
2000502045.avi,0,3,0,0
2000502047.avi,2,3,0,0
2000502048.avi,2,3,1,0
2000502049.avi,2,2,0,0
2000502050.avi,2,2,0,0
2000502051.avi,0,2,0,0
2000502053.avi,0,1,0,0
2000502054.avi,0,3,1,0
2000502055.avi,1,3,0,0
2000502056.avi,2,2,0,0
2000502057.avi,0,3,1,1
2000502058.avi,2,2,0,0
2000502059.avi,2,2,1,1
2000502061.avi,2,2,0,0
2000502062.avi,2,2,2,2
2000502063.avi,2,2,0,0
2000502065.avi,2,1,0,0
2000502066.avi,1,2,0,0
2000502067.avi,0,2,0,0
2000502069.avi,2,2,1,1
2000502070.avi,1,2,0,0
2000502072.avi,2,2,1,2
2000502073.avi,1,2,0,0
2000502075.avi,2,2,0,0
2000502076.avi,1,2,0,0
2000502077.avi,1,2,0,1
2000502078.avi,0,2,0,0
2000502081.avi,2,1,0,0
2000502084.avi,1,2,0,0
2000502087.avi,2,2,0,0
2000502088.avi,1,2,0,0
2000502090.avi,2,2,3,0
2000541001.avi,1,2,0,0
2000541002.avi,2,2,0,0
2000541003.avi,0,2,0,0
2000541006.avi,0,2,0,0
2000541007.avi,1,3,0,0
2000541010.avi,2,3,0,0
2000541011.avi,2,2,1,0
2000541014.avi,0,3,0,0
2000541015.avi,0,2,0,0
2000541016.avi,1,2,0,0
2000541018.avi,2,2,0,0
2000541019.avi,0,3,1,1
2000541020.avi,0,3,0,0
2000541021.avi,0,3,1,1
2000541022.avi,2,3,0,0
2000541023.avi,0,2,0,0
2000541024.avi,0,3,0,0
2000541025.avi,0,3,0,0
2000541027.avi,1,2,1,0
2000541028.avi,0,3,0,0
2000541029.avi,2,2,1,0
2000541030.avi,0,3,0,0
2000541031.avi,0,3,0,0
2000541032.avi,0,3,1,0
2000541034.avi,1,2,1,0
2000541035.avi,2,2,1,1
2000541038.avi,2,2,0,0
2000541039.avi,0,2,0,0
2000541040.avi,0,2,0,0
2000541041.avi,0,2,1,0
2000541043.avi,0,3,0,0
2000541044.avi,0,3,0,0
2000541045.avi,1,2,0,0
2000541046.avi,2,2,0,0
2000541049.avi,0,2,0,0
2000541050.avi,1,3,0,0
2000541051.avi,0,2,0,0
2000541052.avi,0,2,0,0
2000541053.avi,1,2,0,0
2000541054.avi,2,2,0,0
2000541055.avi,0,3,2,1
2000541056.avi,0,3,2,0
2000541057.avi,1,2,1,0
2000541059.avi,2,3,1,1
2000541062.avi,0,3,0,0
2000541064.avi,1,2,1,0
2000541066.avi,2,2,1,0
2000541067.avi,0,2,2,0
2000541068.avi,0,2,0,0
2000541069.avi,1,2,0,0
2000541070.avi,2,2,0,0
2000541071.avi,1,2,0,1
2000541072.avi,0,3,0,0
2000541073.avi,2,3,0,1
2000541074.avi,0,3,0,0
2000541075.avi,0,2,0,1
2000541076.avi,0,3,0,0
2000541077.avi,0,2,0,0
2000541079.avi,0,2,0,0
2000541080.avi,0,3,2,0
2000541081.avi,1,3,0,1
2000542001.avi,2,2,1,1
2000542002.avi,2,2,0,0
2000542007.avi,0,2,0,0
2000542008.avi,0,2,0,0
2000542009.avi,1,2,0,0
2000542010.avi,0,2,0,0
2000542013.avi,0,3,0,0
2000542015.avi,0,3,0,0
2000542016.avi,0,2,0,0
2000542021.avi,2,2,0,1
2000542022.avi,1,2,0,1
2000542025.avi,0,3,2,0
2000542026.avi,0,3,0,0
2000542027.avi,0,3,0,0
2000542029.avi,2,3,0,0
2000542030.avi,0,3,0,0
2000542032.avi,0,2,1,0
2000542033.avi,0,3,0,0
2000542034.avi,2,2,2,2
2000542035.avi,1,3,0,0
2000542036.avi,0,2,1,1
2000542042.avi,0,3,0,0
2000542049.avi,0,2,0,0
2000542050.avi,0,3,0,0
2000542051.avi,1,2,0,0
2000542052.avi,0,3,0,0
2000542054.avi,1,2,0,0
2000542056.avi,1,2,1,0
2026140111.mp4,1,3,1,0
2026140113.mp4,0,3,1,0
2026140116.mp4,0,3,0,0
2026140117.mp4,0,3,0,0
2026140118.mp4,1,2,0,2
2026140119.mp4,0,3,0,0
2026140120.mp4,1,3,2,0
2026140122.mp4,0,3,0,0
2026140124.mp4,0,2,0,0
2026140125.mp4,2,3,0,0
2026140126.mp4,1,2,0,1
2026140128.mp4,1,2,2,0
2026140129.mp4,1,3,1,0
2026140130.mp4,1,3,1,0
2026140131.mp4,0,3,1,0
2026140133.mp4,1,3,0,0
2026140134.mp4,0,3,0,0
2026140135.mp4,1,2,1,1
2026140138.mp4,1,3,0,0
2026140141.mp4,1,3,0,0
2026140145.mp4,0,2,1,1
2026140147.mp4,1,3,1,0
2026140149.mp4,1,2,2,1
202614015.mp4,0,3,1,1
2026140151.mp4,1,3,0,0
2026140154.mp4,0,2,0,0
2026140158.mp4,1,3,1,0
2026140159.mp4,1,3,0,0
202614016.mp4,1,3,1,1
2026140160.mp4,1,2,0,0
2026140161.mp4,0,3,1,0
2026140165.mp4,0,3,0,0
2026140169.mp4,1,3,0,0
202614017.mp4,1,3,1,1
2026140170.mp4,0,2,1,1
2026140172.mp4,1,2,1,1
202614018.mp4,0,3,0,0
202614019.mp4,3,2,0,0
202614020.mp4,1,3,2,0
202614021.mp4,1,3,1,0
2026140210.mp4,1,2,0,0
2026140212.mp4,1,3,0,0
2026140213.mp4,1,2,0,0
2026140220.mp4,3,2,1,1
2026140221.mp4,1,3,1,0
2026140223.mp4,1,3,1,0
2026140224.mp4,0,3,0,0
2026140225.mp4,0,2,1,0
202614023.mp4,1,3,1,1
2026140230.mp4,2,2,1,2
2026140233.mp4,0,2,1,0
2026140236.mp4,0,3,0,0
2026140237.mp4,1,2,2,0
2026140239.mp4,0,2,1,0
2026140241.mp4,1,3,1,1
2026140243.mp4,3,3,0,0
2026140246.mp4,0,3,0,0
2026140247.mp4,1,3,0,0
2026140249.mp4,0,3,0,0
202614025.mp4,1,3,0,1
2026140250.mp4,1,3,1,1
2026140253.mp4,1,2,2,0
2026140254.mp4,3,2,0,0
2026140255.mp4,1,2,0,1
2026140257.mp4,0,1,0,0
2026140259.mp4,1,3,2,0
2026140260.mp4,1,3,1,0
2026140263.mp4,1,2,1,1
2026140264.mp4,2,1,1,1
2026140272.mp4,0,3,1,0
2026140273.mp4,1,1,1,1
2026140275.mp4,1,3,1,0
2026140276.mp4,0,3,0,0
2026140277.mp4,1,3,1,0
2026140279.mp4,0,3,0,0
2026140281.mp4,0,3,0,0
202614029.mp4,2,2,1,0
205601011.avi,0,3,0,0
2056010112.avi,0,2,0,0
2056010113.avi,1,2,0,0
2056010114.avi,3,2,3,1
2056010116.avi,1,2,1,0
2056010118.avi,1,2,0,1
2056010119.avi,1,2,1,0
205601012.avi,0,2,2,1
2056010120.avi,0,3,0,0
2056010122.avi,0,3,0,0
2056010123.avi,0,3,0,0
2056010124.avi,0,3,1,0
2056010126.avi,1,2,0,0
2056010130.avi,1,2,0,1
2056010133.avi,0,3,0,0
2056010134.avi,1,0,1,0
2056010136.avi,1,2,1,0
2056010137.avi,2,2,0,0
2056010139.avi,0,3,1,1
2056010141.avi,0,3,0,0
2056010142.avi,0,2,1,1
2056010148.avi,1,2,1,1
2056010149.avi,1,2,1,0
2056010153.avi,0,3,0,1
2056010155.avi,1,3,2,0
2056010156.avi,1,2,1,0
2056010157.avi,0,2,1,1
205601016.avi,0,3,0,0
2056010160.avi,1,3,1,0
2056010162.avi,1,2,1,0
2056010164.avi,1,2,1,1
2056010165.avi,1,2,1,1
2056010167.avi,1,3,1,1
205601017.avi,1,3,1,0
205601018.avi,1,2,1,1
2056010210.avi,0,2,1,0
2056010212.avi,2,3,2,0
2056010213.avi,1,2,2,0
2056010214.avi,1,3,1,0
2056010215.avi,1,2,2,1
2056010218.avi,1,3,2,0
2056010219.avi,1,2,1,0
2056010222.avi,3,2,2,2
2056010224.avi,1,1,2,1
2056010225.avi,1,3,0,0
2056010226.avi,1,3,0,1
2056010228.avi,1,3,1,0
2056010229.avi,0,3,1,1
2056010230.avi,3,3,2,1
2056010232.avi,0,3,1,1
2056010233.avi,0,3,0,0
2056010234.avi,1,2,2,3
2056010235.avi,0,3,1,0
2056010236.avi,1,2,1,1
2056010238.avi,0,3,2,0
2056010239.avi,0,3,2,0
205601024.avi,1,2,1,0
2056010240.avi,1,2,1,1
2056010241.avi,0,2,0,0
2056010242.avi,2,2,1,2
2056010244.avi,1,2,0,0
2056010245.avi,1,2,1,0
2056010247.avi,1,3,1,0
2056010249.avi,1,3,2,0
205601025.avi,0,3,1,1
2056010250.avi,1,2,2,1
2056010252.avi,1,2,3,0
2056010253.avi,1,3,0,0
2056010254.avi,1,3,0,1
2056010255.avi,1,3,1,0
2056010258.avi,1,2,2,0
2056010260.avi,1,3,2,1
2056010261.avi,0,2,2,0
2056010262.avi,1,3,1,0
2056010263.avi,0,3,1,0
2056010265.avi,0,3,1,1
2056010267.avi,1,2,2,0
2056010269.avi,2,3,1,1
205601027.avi,2,3,1,1
2056010272.avi,1,2,3,1
2056010274.avi,0,2,1,0
2056010275.avi,1,3,2,1
2056010276.avi,0,3,2,1
2056010277.avi,1,3,1,1
2056010279.avi,1,2,3,1
205601028.avi,1,2,0,0
2056010281.avi,0,3,1,0
2056010283.avi,1,2,1,0
2100511002.avi,0,3,0,0
2100511003.avi,1,3,0,0
2100511005.avi,1,2,1,1
2100511008.avi,3,3,0,0
2100511011.avi,0,2,1,0
2100511012.avi,1,3,1,1
2100511013.avi,1,2,0,0
2100511015.avi,2,2,0,0
2100511016.avi,0,3,0,0
2100511018.avi,0,3,0,0
2100511019.avi,0,2,0,0
2100511024.avi,0,2,0,0
2100511026.avi,0,2,0,0
2100511027.avi,2,2,1,0
2100511028.avi,0,3,0,0
2100511031.avi,0,3,0,0
2100511032.avi,1,2,1,0
2100511034.avi,0,2,1,0
2100511035.avi,2,2,0,1
2100511036.avi,0,2,0,1
2100511038.avi,0,3,1,1
2100511039.avi,0,2,0,0
2100511040.avi,0,3,0,0
2100511044.avi,2,2,2,1
2100511048.avi,2,2,0,0
2100511057.avi,1,3,0,0
2100511058.avi,0,3,0,0
2100511059.avi,1,2,2,0
2100511060.avi,0,3,2,0
2100511061.avi,2,2,0,0
2100511062.avi,0,3,0,0
2100511063.avi,0,3,0,0
2100511064.avi,0,2,0,0
2100511065.avi,0,3,0,0
2100511067.avi,0,3,0,0
2100511069.avi,2,1,1,0
2100511070.avi,0,2,0,0
2100511071.avi,0,3,0,0
2100511072.avi,0,3,0,0
2100511073.avi,0,3,2,0
2100511074.avi,2,3,1,1
2100511076.avi,0,2,1,1
2100511077.avi,0,3,0,0
2100511078.avi,0,3,0,0
2100511079.avi,0,3,0,0
2100511080.avi,0,3,0,0
2100511081.avi,2,2,0,0
2100511082.avi,0,3,0,0
2100512001.avi,0,3,0,0
2100512002.avi,1,2,0,0
2100512003.avi,0,2,2,0
2100512006.avi,1,2,1,1
2100512007.avi,0,3,1,0
2100512009.avi,1,3,1,0
2100512010.avi,1,3,0,0
2100512011.avi,0,2,0,0
2100512012.avi,0,3,0,0
2100512014.avi,2,3,0,0
2100512015.avi,1,2,0,0
2100512016.avi,0,3,0,0
2100512017.avi,0,3,0,0
2100512018.avi,1,2,1,0
2100512020.avi,0,3,0,0
2100512021.avi,1,3,0,0
2100512025.avi,0,3,0,0
2100512026.avi,0,2,0,2
2100512028.avi,2,2,0,0
2100512029.avi,0,3,0,0
2100512032.avi,1,3,0,0
2100512034.avi,0,3,0,0
2100512035.avi,1,2,0,1
2100512036.avi,1,2,2,0
2100512037.avi,2,2,0,0
2100512038.avi,0,3,0,0
2100512039.avi,0,2,0,0
2100512041.avi,2,2,0,0
2100512042.avi,0,3,0,0
2100512044.avi,1,2,0,0
2100512045.avi,0,2,0,0
2100512051.avi,1,1,1,0
2100512052.avi,0,3,0,0
2100512053.avi,0,3,0,0
2100512055.avi,1,2,0,0
2100512057.avi,0,3,0,0
2100512058.avi,0,3,0,0
2100512061.avi,0,3,0,0
2100512062.avi,0,3,0,0
2100512063.avi,0,3,0,0
2100512064.avi,2,1,0,0
2100512065.avi,2,2,0,0
2100521002.avi,0,3,1,0
2100521005.avi,0,3,0,0
2100521006.avi,0,3,0,0
2100521008.avi,0,3,0,0
2100521009.avi,1,2,0,0
2100521010.avi,2,2,1,0
2100521013.avi,1,2,0,0
2100521014.avi,0,2,0,1
2100521015.avi,1,3,0,0
2100521016.avi,0,3,0,0
2100521017.avi,1,2,1,0
2100521018.avi,3,2,0,0
2100521021.avi,1,3,1,1
2100521022.avi,1,2,1,1
2100521023.avi,0,2,0,0
2100521024.avi,0,2,0,0
2100521025.avi,1,2,1,1
2100521026.avi,0,2,0,0
2100521027.avi,1,2,1,1
2100521028.avi,1,2,1,1
2100521029.avi,0,3,0,0
2100521030.avi,1,2,0,0
2100521031.avi,1,2,0,1
2100521032.avi,2,1,2,0
2100521033.avi,2,3,0,0
2100521034.avi,1,2,1,1
2100521035.avi,2,2,2,2
2100521037.avi,0,3,0,0
2100521038.avi,0,2,0,0
2100521039.avi,1,2,1,1
2100521040.avi,1,3,0,0
2100521041.avi,1,2,0,0
2100521042.avi,2,2,1,1
2100521043.avi,0,2,0,0
2100521044.avi,0,3,0,0
2100521046.avi,1,2,0,0
2100521047.avi,1,2,0,0
2100521048.avi,0,2,0,0
2100521049.avi,1,2,0,1
2100521050.avi,0,2,0,0
2100521051.avi,1,2,1,0
2100521052.avi,2,2,0,0
2100521054.avi,0,2,1,1
2100521055.avi,1,2,0,1
2100521056.avi,0,2,0,0
2100521057.avi,0,2,0,0
2100521059.avi,0,3,0,0
2100521060.avi,1,2,0,0
2100521061.avi,1,2,1,1
2100521062.avi,0,2,0,0
2100521063.avi,2,2,0,0
2100521067.avi,2,2,0,0
2100521069.avi,1,2,1,1
2100521070.avi,1,2,0,0
2100521072.avi,0,3,0,0
2100521073.avi,1,2,0,0
2100521074.avi,0,3,0,0
2100521075.avi,0,2,0,0
2100521076.avi,1,3,1,1
2100521077.avi,0,2,0,0
2100521078.avi,0,3,0,0
2100521079.avi,1,2,0,0
2100522001.avi,0,2,0,0
2100522004.avi,1,3,2,0
2100522005.avi,2,2,0,0
2100522006.avi,0,2,0,0
2100522007.avi,0,3,0,0
2100522008.avi,0,2,1,0
2100522009.avi,0,3,0,0
2100522010.avi,0,2,0,0
2100522011.avi,1,2,1,0
2100522012.avi,1,2,1,1
2100522013.avi,1,2,0,0
2100522018.avi,1,2,0,0
2100522019.avi,1,3,0,0
